г. Альметьевск;ул. Ленина, д. 128, ТЦ «Спортмастер», 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
ХМАО, г. Сургут;Югорский тракт, д. 38, ТЦ «Сити Молл», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Новогиреево, Свободный пр-т, д. 33, ТЦ «Перовский», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Улан;-Удэ, пр. Автомобилистов, д. 4А, ТРЦ «Капитал Молл», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Липецк;ул. Советская, д. 66, ТЦ «Европа», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Нижний;Новгород, пл. Комсомольская, д. 2, ТЦ «Карусель», 3 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
Московская обл., г. Дмитров;ул. Загорская, д. 22, ТЦ «Центр», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Республика Татарстан, г. Набережные;Челны, пр-т Чулман, д. 89/57, ТРЦ «Сити Молл», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Чехов;Симферопольское ш., д. 1, 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Нижегородская обл., г Саров, ул. Силкина, д. 31, ТЦ «Атом», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Красноярск;ул. Телевизорная, д. 1, стр. 4, ТЦ «Изумрудный город», 1 этаж;;Ежедневно c 9:00 до 21:00.;;Детский мир;Супермаркет
Московская обл., г. Одинцово;Можайское шоссе, д. 133А, ТЦ «Westore», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Челябинская обл., г. Миасс;пр. Автозаводцев, д. 65, ТЦ «Слон», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Нижневартовск;ул. Чапаева, д. 27, МФК «Европа-сити», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
ХМАО, г. Нефтеюганск;ул. Парковая д. 5/1, ТЦ «Континент», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Ивантеевка;Советский проспект, д. 2А, ТРЦ «Гагарин», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Юго-Западная, Ленинский пр-т, д. 109, ТРЦ «РИО на Ленинском», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Иркутская обл., г Ангарск, 192-й квартал, д. 12, ТРЦ «Фестиваль», 4 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Калининград;Солнечный бульвар, д.1, ТЦ «Виктория», 2 этаж;;Ежедневно с 10.00 до 21.00.;;Детский мир;Супермаркет
г. Волгоград;Университетский пр-т, д. 107, ТЦ «Акварель», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Воронежская обл., Рамонский р-н, п. Солнечный, ул. Парковая, д.3, ТРК «Сити-Парк Град», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Самара;Московское ш., 18-й км, д. 25Б, ТРК «Московский», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Проспект Просвещения, Выборгское ш., д. 15а, ТЦ «Авеню», 2 этаж;;Ежедневно с 10.00 до 22.00.;;Детский мир;Супермаркет
Тюменская обл., г. Тобольск;7-й микрорайон, уч-к №30, ТЦ «Жемчужина Сибири», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Тула;ул. Советская, д. 47, ТЦ «Гостиный двор», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Пенза;ул. Центральная, д.1, ТЦ «Ритейл Парк», 3 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
;м. Савеловская, Сущевский Вал, д. 5 стр. 17, ТЦ «Савеловский», 1 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
;м. Бульвар Адмирала Ушакова, ул. Адмирала Лазарева, д. 2, ТЦ «Виктория», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Иваново;ул. Лежневская, д. 55, ТЦ «Тополь», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Оренбург;ул. Советская, д. 42, ЦУМ, 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Ленинский проспект, Петергофское шоссе, д. 51, ТЦ «Жемчужная плаза», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Республика Татарстан, г. Набережные;Челны, пр. Сююмбике, д. 2/19, ТЦ «Омега», 1 и 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Абакан;ул. Крылова, д. 66Б, ТЦ «Европа», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Теплый стан, ул. Профсоюзная, д. 129А, ТЦ «Принц Плаза», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Саратов;Ново-Астраханское шоссе, д. 80, ТЦ «Сити-Молл», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Ростовская обл., г Новочеркасск, пр. Платовский, д. 71, ТЦ «Платовский», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Сокольники, Сокольническая площадь, д.9а, ТЦ «Престиж-М», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Ярославль;ул. Победы, д. 41, ТЦ «Аура», -1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Новокузнецк;ул. Кирова, д. 55, ТРЦ «Сити Молл», 3 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
;м. Комсомольская, Комсомольская площадь, д.6/1, ТЦ «Московский», 4 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Гипермаркет
Республика Казахстан, г. Астана;пр. Туран, д. 37, ТЦ «Хан Шатыр», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Реутов;Носовихинское шоссе, д. 45, ТЦ «Реутов Парк», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Флагман
;Московская обл., г Ногинск, ул. Соборная, д. 12, ТЦ «Остров», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Тюмень;ул. Дмитрия Менделеева, д. 1а, ТЦ «Кристалл», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Беляево, ул. Миклухо-Маклая, д. 36, ТЦ «МЦ», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Алтайский край, г. Бийск;ул. Советская, 205/2, ТЦ «Ривьера», 1 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
Ставропольский край, г. Пятигорск;ул. Ессентукская, д. 29Г, ТЦ «Вершина Плаза», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Челябинская обл., г. Магнитогорск;пр. Ленина, д. 83, ТРК «Континент», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Тверь;Октябрьский пр-т, д. 103, ТЦ «Торговый Парк N1», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Мурманск;Кольский проспект, д. 158, МФК «Северное Нагорное», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Курган;ул. Пичугина, д. 6, ТЦ «Воробьевы горы», 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Ставрополь;пр. Карла Маркса, д. 53, ТЦ «Европейский», 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
Алтайский край, г. Рубцовск;ул. Тракторная, д. 17, ТЦ «Радуга», 1 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Кемерово;пр-т Шахтеров, д. 54, ТЦ «Радуга», 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Белгород;"мкрн. Пригородный, п. Дубовое, ул. Щорса 64, МТРК, Сити-Молл ""Белгородский"", 2 этаж";;Ежедневно с 10.00 до 22.00.;;Детский мир;Супермаркет
г. Красноярск;ул. Белинского, д.8, ТЦ «КомсоМолл», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Самара;ул. Аэродромная, д. 47А, ТЦ «Аврора», 4 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Кемерово;пр-т Ленина, д. 35, ТЦ «Зимняя вишня», 3 этаж;;Ежедневно с 10.00 до 21.00.;;Детский мир;Супермаркет
г. Казань;"пр-т Победы, д. 91, ТРЦ ""Южный"", 2 этаж";;Ежедневно с 10.00 до 22.00.;;Детский мир;Супермаркет
г. Самара;"Южное шоссе, д. 5, ТК ""Амбар"", 1 этаж";;Ежедневно с 10.00 до 22.00.;;Детский мир;Супермаркет
г. Рязань;Солотчинское шоссе, д.11, ТЦ «Круиз», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;м. Бульвар Дмитрия Донского, ул. Куликовская, д.6, ТЦ «Алфавит», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Архангельск;пр. Троицкий, д. 17, ТРЦ «Европарк», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;м. Лермонтовский проспект, Жулебинский б-р., д. 16, ТЦ «Жулебинский бульвар», 2 этаж;;Ежедневно с 10.00 до 22.00.;;Детский мир;Супермаркет
Московская обл., г. Красногорск;66 км МКАД, ТРК «Vegas Crocus City», 4 и 5 этаж;;Пн-чт, вс: c 10-00 до 23-00, пт-сб и праздничные дни c 10-00 до 24-00. 28.04-1.05: c 10-00 до 24-00. 2.05-4.05: c 10-00 до 23-00. 5.05-9.05 - c 10-00 до 24-00;;Детский мир;Флагман
ЯНАО, г. Новый;Уренгой, ул.Сибирская, д.26, ТЦ «Солнечный», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Красногорск;ул. Ленина, 35а, ТЦ «Солнечный Рай», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Йошкар;-Ола, ул. Кирова, д. 6, ТРК «YOLKA», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Арбатская, ул. Воздвиженка, д 10, ТЦ «Военторг», 1 и 2 этажи;;Ежедневно с 9:00 до 23:00.;;Детский мир;Флагман
Ульяновская обл., г. Димитровград;ул. Б. Хмельницкого, д. 100, ТЦ «Прага», 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
Ростовская обл., г. Батайск;ул. Огородная, 74а, ТЦ «Оранжерея», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Петрозаводск;пр. Лесной, д.47, ТРЦ «Лотос Плаза», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Краснодарский край, г. Новороссийск;ул. Героев Десантников, д. 2, ТРЦ «Южный Пассаж», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Октябрьское поле, ул. Народного ополчения, д. 28, корп 1, -1 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Комендантский проспект, ул. Планерная, д. 59, ТЦ «Монпансье», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Бабушкинская, ул. Менжинского, д. 38 корп. 2, стр. 2 -1 и 1 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
г. Челябинск;ул. Молодогвардейцев, д.7, ТК «Фиеста», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Кемеровская обл., г. Прокопьевск;"ул. Гайдара, д. 50а, ТРЦ ""Победа"", 1 этаж";;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Краснодар;"ул. Уральская, д. 98/2, ТРК ""Галактика"", 1 этаж";;Ежедневно с 10.00 до 22.00.;;Детский мир;Гипермаркет
Оренбургская обл., г. Бузулук;ул. Пушкина, д. 4, ТРК «Гранат», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Ставропольский край, г. Минеральные;Воды, ул. Советская, д. 28, ТРЦ «Вершина», цокольный этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Рязань;"Московское шоссе, д.65А, ТРЦ ""М5 Mall"", 1 этаж";;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Оренбург;ул. Салмышская, д. 71, ТРЦ «КИТ», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Самарская обл., г. Сызрань;пр-т 50 летия Октября, д.54а, ТЦ «Монгора», 1 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
;м. Бульвар Дмитрия Донского, МКАД 32 км, ТЦ «Новые Лужники», 2 этаж;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
Московская обл., г. Мытищи;пр-д Шараповский, д 2, ТРК «Красный Кит», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Калужская обл., г. Обнинск;пр-т Маркса, д. 45, ТРК «Триумф Плаза», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Царицыно, ул. Луганская, д. 10, ТЦ «Царицыно», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Псковская обл., г. Великие;Луки, ул. Вокзальная, д. 11, ТЦ «Апельсин», 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Санкт;"- Петербург, м. Лесная, пр. Полюстровский, д. 84 А, ТРК ""Европолис"", 3 этаж";;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Кемеровская обл., г. Новокузнецк;ул. ДОЗ, д.10а, ТРЦ «Планета», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Ставропольский край, г. Невинномысск;243 км Пятигорского шоссе, ТЦ «Вершина», 1 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Автозаводская, ул. Ленинская Слобода, 26 стр.2, ТЦ «Оранж Парк», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Красноярск;ул. Партизана Железняка, д.23, ТРЦ «Июнь», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Флагман
г. Москва;м.Полежаевская, м. Динамо, Ходынский бульвар 4, ТЦ «Авиапарк», 4 этаж;;"Пн,вт,ср,чт,вс 10:00-22:00; пт, сб 10:00-23:00.";;Детский мир;Флагман
г. Санкт;-Петербург, м. Комендантский проспект, пр. Богатырский, д. 42, ТЦ «Окей», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Пермь;ул. Юрша, д. 86, ТЦ «Квартет», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Тульская, ул.Большая Тульская, д.13, ТРЦ «Ереван Плаза», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Волгоград;ул. Рабоче-Крестьянская, д. 9Б, ТЦ «Ворошиловский», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Пражская, ул. Кировоградская, д. 13А, ТРЦ «Колумбус», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Флагман
г. Смоленск;ул. 25 Сентября, д. 35А, ТЦ «Макси», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Площадь Восстания, Лиговский проспект, 30а, ТРЦ «Галерея», 4 этаж;;Ежедневно с 10:00 до 23:00.;;Детский мир;Флагман
г. Архангельск;ул. Воскресенская, д. 20, ТРК «Титан Арена», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
Челябинская обл., г. Златоуст;ул. Таганайская, д. 204, ТК «Катрин», 1 этаж;;Ежедневно с 10:00 до 20:00.;;Детский мир;Супермаркет
г. Москва;м. Марьино, ул. Поречная, д.10, ТРК MARI, 4 этаж;;Ежедневно с 10:00 до 23:00;;Детский мир;Супермаркет
г. Новосибирск;ул. Гоголя, 13, ТРЦ «Галерея», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Мурманск;пр-т Ленина, 34, ТРЦ «Мурманск Молл», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Барнаул;Павловский тракт, д. 188, ТРЦ «Арена», 4 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
Архангельская обл., г. Котлас;пр. Мира, д. 18, ТЦ «Столица», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Тула;Калужское шоссе, д. 1A (пересечение с пр-т Ленина), ТЦ «Платоновский лес» 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Иваново;ул. Куконковых, д.141, ТЦ «Евролэнд», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Московская область, Солнечногорский р-н, р.п. Андреевка, корп.1562а, ТЦ «Мир детства», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Краснознаменск;"ул. Молодежная, 2/1, ТЦ ""Звездный"", 3 этаж";;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Новосибирск;Дзержинский пр-т, 2/2, ТЦ «Березовая роща», -1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Отрадное, ул. Декабристов, 15, ТЦ «7 Континент», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
ХМАО, г. Сургут;ул. Генерала Иванов, д. 1, ТРЦ «Вершина», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Республика Удмуртия, г. Глазов;ул. Первомайская, д.4, ТРЦ «ЦУМ», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;м. Выхино, ул. Ферганская, 21, ТЦ «7 Континент» , 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
;Московская обл., Мытищинский р-н, Алтуфьевское шоссе, вл. 3/1, ТЦ «Весна», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
;м. Выхино, ул. Сормовская, д. 6, ТЦ «Да», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
г. Иркутск;ул. Верхняя Набережная, д. 10, ТРК «КомсоМолл», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Щелково;Фряновское шоссе, д. 1, ТЦ «Гранд Плаза», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
г. Владикавказ;ул. Московская, д. 67А, ТРЦ «Алания молл», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Гипермаркет
г. Пермь;ул. Спешилова, д. 114, ТРЦ «Спешилов», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Ярославская обл., г. Рыбинск;ул. Бабушкина, дом 29, ТРЦ «Vikonda», 2 этаж;;Ежедневно с 10:00 до 21:00;;Детский мир;Супермаркет
Владимирская обл., г. Ковров;ул. Комсомольская, д. 116, ТЦ «Городок», 2 этаж;;Ежедневно с 09:00 до 20:00.;;Детский мир;Супермаркет
Московская обл., г. Красногорск;ул. Знаменская, д. 5, ТРК «Июнь», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Гипермаркет
г. Нижний;Новгород, пр. Молодежный, д. 2A, ТЦ «Звезда», 3 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Сыктывкар;ул. Коммунистическая, д. 50, ТРЦ «Парма», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Самарская обл., г. Тольятти;Автозаводское шоссе, д. 6, ТРЦ «Парк Хаус», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Владимир;ул. Растопчина, д. 24А, ТЦ «Меридиан», 3 этаж;;Ежедневно с 10:00 до 20:00;;Детский мир;Супермаркет
;м. Алексеевская, пр. Мира, д. 122, ТЦ «Алексеевская», 1 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
г. Тверь;пл. Гагарина, д. 5, ТЦ «РИО», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская область, г. Реутов;2-й км МКАД, д. 2, ТРЦ «Шоколад», 4 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
Московская обл., г. Железнодорожный;ул. Маяковского, д. 12, стр. 2, ТЦ «Маяковского», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Саратовская обл., г. Энгельс;пл. Ленина, д. 4, ТЦ «Лазурный», 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
;м. Царицыно, ул. Лебедянская, д. 17, ТЦ «7 континент», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Ярославская обл, п. Нагорный, ул. Дорожная, д. 6а, ТЦ «Вернисаж», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Фрязино;ул. Школьная, д. 5Б, ТЦ «L Park»;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
г. Омск;ул. Заозерная, д. 11/1, ТЦ «Первомайский», 2 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;м. Тушинская, ул. Тушинская, д. 17, ТЦ «Праздник», 2 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Мини
г. Новосибирск;Гусинобродское шоссе, д. 20, ТЦ «Континент», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Москва;м. Водный стадион, Головинское шоссе, д. 5, ТЦ «Водный», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Саратов;ул. 3-я Дачная, ТРЦ «ТАУ Галерея», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Московская обл., г Клин, ул. Карла Маркса, д. 4, ТЦ «Дарья», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
Московская обл., г. Серпухов;бульвар 65 лет Победы, д. 4, ТЦ «METRO»;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
Московская обл., г. Электросталь;ул. Корешкова, д. 3, КРЦ «Парк Плаза»;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Нижний;Новгород, ул. Большая Покровская, д. 82, ТЦ «Небо», 4 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Киров;ул. Ленина, д. 169, ТЦ «Микс», 2 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Супермаркет
ХМАО, г. Югорск;ул. Октябрьская, д. 2, ТЦ «Лайнер», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Мурманская обл., г. Мончегорск;ул. Гагарина, д. 8, ТЦ «Перекресток», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Колпино;ул. Пролетарская, д. 36а, ТЦ «Меркурий», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
г. Воронеж;пр. Ленинский, д. 1Д, ТЦ «Левый берег», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
Краснодарский край, г. Новороссийск;Анапское шоссе, д. 39А, ТЦ «Бон Пассаж», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Ленинский проспект, Ленинский пр-т, д.100А, ТЦ «Фиолент», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Гипермаркет
г. Санкт;-Петербург, м. Проспект Большевиков, ул. Коллонтай, д. 3, ТЦ «Лондон Молл», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Курск;ул. Студенческая, д. 1Д, ТЦ «Европа-40», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
Краснодарский край, г. Армавир;ул. Мичурина, д. 2, ТЦ «Слон», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Озерки, пр-т Культуры, д. 1, ТЦ «Родео Драйв», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Челябинск;Копейское ш, д. 64, ТРЦ «Алмаз», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;м. Марьино, Новочеркасский бульвар, д. 7, ТЦ «Седьмой континент», 2 этаж;;Ежедневно с 9:00 до 22:00.;;Детский мир;Мини
Республика Татарстан, г. Нижнекамск;ул. Баки Урманче, д. 7А, ТЦ «Олимп», 3 этаж;;Ежедневно с 9:00 до 21:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Проспект Просвещения/Гражданский проспект, пр-т Культуры, д. 41, ТЦ «Северный молл», 1 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
Ленинградская обл., г. Гатчина;Пушкинское шоссе, д. 15А, ТРК «CUBUS», 3 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Екатеринбург;ул Восстания, д. 50, ТЦ «Кировский люкс», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
;Московская обл., г Люберцы, ул. Побратимов, д. 7, ТЦ «Светофор», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
Вологодская обл., г. Череповец;пр. Победы, д. 93, ТЦ «Рассвет», 4 этаж;;Ежедневно с 10:00 до 21:00.;;Детский мир;Супермаркет
г. Москва;м. Ясенево, Новоясеневский пр-т, д. 7, стр.1,ТЦ «Калита», 3 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Санкт;-Петербург, м. Купчино, Балканская пл., д. 5, ТЦ «Балкания Nova», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
г. Ростов;-на-Дону, ул. Жданова, д. 2/7, ТЦ «Левенцовский», 2 этаж;;Ежедневно с 10:00 до 22:00;;Детский мир;Супермаркет
г. Москва;м. Новогиреево, ул Саянская, д. 8А, ТЦ «Столица», цокольный этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Мини
г. Новосибирск;ул. Троллейная, д. 130а, ТЦ «Континент», 2 этаж;;Ежедневно с 10:00 до 22:00.;;Детский мир;Супермаркет
